IdOrganizacao;IdParticipante;IdCfop;IdModelo;IdSituacao;DataDoMovimento;TotalDoDocumentoFiscal;Operacao;Emissao;CstICMS;AliquotaIcms;TipoDoFrete;SufixoDoCFOP;NumeroSatEcf;QuantidadeDeDocumentos;TotalDoItem;ValorDesconto;ValorIcms;ValorIpi;ValorPis;ValorCofins;ValorIcmsSt;ValorPisSt;ValorCofinsSt;BaseDeCalculoIcms;BaseDeCalculoIcmsSt;ValorDaReducaoDaBaseDeCalculo;ValorFrete;ValorSeguro;ValorOutrasDespesasAcessorias
Saida;CONSUMIDORFINAL3106200;;;;23012018;3.965,6;Saida;Propria;;0;Sem cobranca de frete;;10;1;271,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;23012018;3.965,6;Saida;Propria;60;0;Sem cobranca de frete;X.405;10;1;1.410,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;24012018;5.183,3;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;10;1;3.042,1;0;255,54;0;0;0;0;0;0;3.042,1;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;24012018;5.183,3;Saida;Propria;;0;Sem cobranca de frete;;10;1;222,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;24012018;5.183,3;Saida;Propria;60;0;Sem cobranca de frete;X.405;10;1;1.918,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;25012018;6.285,3;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;10;1;3.392,1;0;284,94;0;0;0;0;0;0;3.392,1;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;25012018;6.285,3;Saida;Propria;;0;Sem cobranca de frete;;10;1;205,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;25012018;6.285,3;Saida;Propria;60;0;Sem cobranca de frete;X.405;10;1;2.688;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;26012018;7.437,3;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;10;1;4.218,9;0;354,39;0;0;0;0;0;0;4.218,9;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;26012018;7.437,3;Saida;Propria;;0;Sem cobranca de frete;;10;1;238,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;26012018;7.437,3;Saida;Propria;60;0;Sem cobranca de frete;X.405;10;1;2.979,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;27012018;6.957,9;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;10;1;3.795,4;0;318,81;0;0;0;0;0;0;3.795,4;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;27012018;6.957,9;Saida;Propria;;0;Sem cobranca de frete;;10;1;394,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;27012018;6.957,9;Saida;Propria;60;0;Sem cobranca de frete;X.405;10;1;2.768,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;28012018;10.645;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;10;1;5.666,6;0;475,99;0;0;0;0;0;0;5.666,6;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;28012018;10.645;Saida;Propria;;0;Sem cobranca de frete;;10;1;587,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;28012018;10.645;Saida;Propria;60;0;Sem cobranca de frete;X.405;10;1;4.391,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;29012018;7.600,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;10;1;4.198,1;0;352,64;0;0;0;0;0;0;4.198,1;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;29012018;7.600,5;Saida;Propria;;0;Sem cobranca de frete;;10;1;530,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;29012018;7.600,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;10;1;2.871,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;30012018;4.128,4;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;10;1;2.154,9;0;181,01;0;0;0;0;0;0;2.154,9;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;30012018;4.128,4;Saida;Propria;;0;Sem cobranca de frete;;10;1;182,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;30012018;4.128,4;Saida;Propria;60;0;Sem cobranca de frete;X.405;10;1;1.791,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;31012018;6.235,3;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;10;1;3.255,4;0;273,45;0;0;0;0;0;0;3.255,4;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;31012018;6.235,3;Saida;Propria;;0;Sem cobranca de frete;;10;1;435,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;31012018;6.235,3;Saida;Propria;60;0;Sem cobranca de frete;X.405;10;1;2.544,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;1012018;5.995,93;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;3.252,03;0;273,17;0;0;0;0;0;0;3.252,03;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;1012018;5.995,93;Saida;Propria;;0;Sem cobranca de frete;;12;1;233,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;1012018;5.995,93;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;2.510,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;2012018;545,4;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;309,2;0;25,97;0;0;0;0;0;0;309,2;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;2012018;545,4;Saida;Propria;;0;Sem cobranca de frete;;12;1;22,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;2012018;545,4;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;213,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;3012018;2.053,21;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;1.103,18;0;92,67;0;0;0;0;0;0;1.103,18;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;3012018;2.053,21;Saida;Propria;;0;Sem cobranca de frete;;12;1;124,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;3012018;2.053,21;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;825,93;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;4012018;4.194,66;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;2.205,74;0;185,28;0;0;0;0;0;0;2.205,74;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;4012018;4.194,66;Saida;Propria;;0;Sem cobranca de frete;;12;1;277,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;4012018;4.194,66;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;1.711,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;5012018;6.242,1;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;3.445,9;0;289,46;0;0;0;0;0;0;3.445,9;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;5012018;6.242,1;Saida;Propria;;0;Sem cobranca de frete;;12;1;225,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;5012018;6.242,1;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;2.570,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;6012018;1.567,4;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;931,9;0;78,28;0;0;0;0;0;0;931,9;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;6012018;1.567,4;Saida;Propria;;0;Sem cobranca de frete;;12;1;28,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;6012018;1.567,4;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;607;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;7012018;5.797,9;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;3.164,3;0;265,8;0;0;0;0;0;0;3.164,3;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;7012018;5.797,9;Saida;Propria;;0;Sem cobranca de frete;;12;1;221,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;7012018;5.797,9;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;2.412,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;8012018;6.494,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;3.380,9;0;284;0;0;0;0;0;0;3.380,9;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;8012018;6.494,8;Saida;Propria;;0;Sem cobranca de frete;;12;1;109,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;8012018;6.494,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;3.004,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;9012018;3.232,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;1.697,9;0;142,62;0;0;0;0;0;0;1.697,9;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;9012018;3.232,8;Saida;Propria;;0;Sem cobranca de frete;;12;1;141,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;9012018;3.232,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;1.393,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;10012018;3.511;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;1.981,8;0;166,47;0;0;0;0;0;0;1.981,8;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;10012018;3.511;Saida;Propria;;0;Sem cobranca de frete;;12;1;162,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;10012018;3.511;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;1.366,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;11012018;4.624,3;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;2.419,3;0;203,22;0;0;0;0;0;0;2.419,3;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;11012018;4.624,3;Saida;Propria;;0;Sem cobranca de frete;;12;1;258;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;11012018;4.624,3;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;1.947;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;12012018;8.599,4;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;4.837,1;0;406,32;0;0;0;0;0;0;4.837,1;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;12012018;8.599,4;Saida;Propria;;0;Sem cobranca de frete;;12;1;296,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;12012018;8.599,4;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;3.466,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;13012018;3.973,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;2.333;0;195,97;0;0;0;0;0;0;2.333;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;13012018;3.973,8;Saida;Propria;;0;Sem cobranca de frete;;12;1;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;13012018;3.973,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;1.571,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;14012018;1.598,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;847,2;0;71,16;0;0;0;0;0;0;847,2;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;14012018;1.598,5;Saida;Propria;;0;Sem cobranca de frete;;12;1;97,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;14012018;1.598,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;653,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;15012018;207,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;98;0;8,23;0;0;0;0;0;0;98;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;15012018;207,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;109,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;16012018;1.249;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;813,9;0;68,37;0;0;0;0;0;0;813,9;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;16012018;1.249;Saida;Propria;;0;Sem cobranca de frete;;12;1;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;16012018;1.249;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;389,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;17012018;2.993,9;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;1.582,7;0;132,95;0;0;0;0;0;0;1.582,7;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;17012018;2.993,9;Saida;Propria;;0;Sem cobranca de frete;;12;1;266,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;17012018;2.993,9;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;1.145;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;18012018;787,1;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;432,9;0;36,36;0;0;0;0;0;0;432,9;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;18012018;787,1;Saida;Propria;;0;Sem cobranca de frete;;12;1;33,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;18012018;787,1;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;320,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;19012018;4.447,4;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;2.363;0;198,49;0;0;0;0;0;0;2.363;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;19012018;4.447,4;Saida;Propria;;0;Sem cobranca de frete;;12;1;486,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;19012018;4.447,4;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;1.597,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;20012018;3.454,6;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;1.833,4;0;154,01;0;0;0;0;0;0;1.833,4;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;20012018;3.454,6;Saida;Propria;;0;Sem cobranca de frete;;12;1;135,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;20012018;3.454,6;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;1.486;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;21012018;7.474,1;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;4.261,7;0;357,98;0;0;0;0;0;0;4.261,7;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;21012018;7.474,1;Saida;Propria;;0;Sem cobranca de frete;;12;1;285,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;21012018;7.474,1;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;2.926,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;22012018;3.256,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;1.631,4;0;137,04;0;0;0;0;0;0;1.631,4;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;22012018;3.256,8;Saida;Propria;;0;Sem cobranca de frete;;12;1;330,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;22012018;3.256,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;1.295,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;23012018;617,4;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;336,4;0;28,26;0;0;0;0;0;0;336,4;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;23012018;617,4;Saida;Propria;;0;Sem cobranca de frete;;12;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;23012018;617,4;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;272;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;24012018;2.331,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;1.442,2;0;121,14;0;0;0;0;0;0;1.442,2;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;24012018;2.331,8;Saida;Propria;;0;Sem cobranca de frete;;12;1;78,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;24012018;2.331,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;811,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;25012018;1.861,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;1.153,9;0;96,93;0;0;0;0;0;0;1.153,9;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;25012018;1.861,5;Saida;Propria;;0;Sem cobranca de frete;;12;1;61,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;25012018;1.861,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;646,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;26012018;2.068,6;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;1.176,3;0;98,81;0;0;0;0;0;0;1.176,3;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;26012018;2.068,6;Saida;Propria;;0;Sem cobranca de frete;;12;1;171,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;26012018;2.068,6;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;720,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;27012018;4.403,7;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;2.560,5;0;215,08;0;0;0;0;0;0;2.560,5;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;27012018;4.403,7;Saida;Propria;;0;Sem cobranca de frete;;12;1;350,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;27012018;4.403,7;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;1.493;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;28012018;6.972,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;3.642,9;0;306;0;0;0;0;0;0;3.642,9;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;28012018;6.972,5;Saida;Propria;;0;Sem cobranca de frete;;12;1;487,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;28012018;6.972,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;2.841,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;29012018;559,1;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;356,3;0;29,93;0;0;0;0;0;0;356,3;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;29012018;559,1;Saida;Propria;;0;Sem cobranca de frete;;12;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;29012018;559,1;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;179,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;30012018;2.941,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;1.566,6;0;131,59;0;0;0;0;0;0;1.566,6;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;30012018;2.941,5;Saida;Propria;;0;Sem cobranca de frete;;12;1;94,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;30012018;2.941,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;1.280,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;31012018;2.226,9;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;12;1;1.235,4;0;103,77;0;0;0;0;0;0;1.235,4;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;31012018;2.226,9;Saida;Propria;;0;Sem cobranca de frete;;12;1;83,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;31012018;2.226,9;Saida;Propria;60;0;Sem cobranca de frete;X.405;12;1;907,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;1012018;1.750,91;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;9;1;962,05;0;80,81;0;0;0;0;0;0;962,05;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;1012018;1.750,91;Saida;Propria;;0;Sem cobranca de frete;;9;1;42,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;1012018;1.750,91;Saida;Propria;60;0;Sem cobranca de frete;X.405;9;1;746,46;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;3012018;780,6;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;9;1;481,1;0;40,41;0;0;0;0;0;0;481,1;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;3012018;780,6;Saida;Propria;;0;Sem cobranca de frete;;9;1;54,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;3012018;780,6;Saida;Propria;60;0;Sem cobranca de frete;X.405;9;1;245;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;5012018;555,9;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;9;1;278,1;0;23,36;0;0;0;0;0;0;278,1;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;5012018;555,9;Saida;Propria;;0;Sem cobranca de frete;;9;1;26,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;5012018;555,9;Saida;Propria;60;0;Sem cobranca de frete;X.405;9;1;250,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;6012018;490,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;9;1;307,1;0;25,8;0;0;0;0;0;0;307,1;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;6012018;490,5;Saida;Propria;;0;Sem cobranca de frete;;9;1;21,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;6012018;490,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;9;1;162;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;9012018;616,7;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;9;1;353,2;0;29,67;0;0;0;0;0;0;353,2;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;9012018;616,7;Saida;Propria;60;0;Sem cobranca de frete;X.405;9;1;263,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;11012018;1.845,2;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;9;1;997,4;0;83,78;0;0;0;0;0;0;997,4;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;11012018;1.845,2;Saida;Propria;;0;Sem cobranca de frete;;9;1;100,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;11012018;1.845,2;Saida;Propria;60;0;Sem cobranca de frete;X.405;9;1;747,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;19012018;638,4;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;9;1;325,3;0;27,33;0;0;0;0;0;0;325,3;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;;;;19012018;638,4;Saida;Propria;;0;Sem cobranca de frete;;9;1;88,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5405;;;19012018;638,4;Saida;Propria;60;0;Sem cobranca de frete;X.405;9;1;224,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saida;CONSUMIDORFINAL3106200;5102;;;26012018;662,2;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;9;1;301,9;0;25,36;0;0;0;0;0;0;301,9;0;0;0;0;0
