organizaca;participante;dataMovimentoC420;dataMovimentoC490;valorTotalNFeC420;valorTotalNFeC490;operacao;emissao;modFrete;satECF;quantidade;valorTotalC420;valorTotalC490;cstICMS;CFOP;sufixoCFOP;aliquotaICMS;baseICMS;valorICMS
42591651126082;CONSUMIDORFINAL3106200;25012018;25012018;6.285,3;6.285,3;Saida;Propria;Sem cobranca de frete;10;1.0;3.392,1;3.392,1;0;5102;X.102;8.4;3392.10;284,94
42591651126082;CONSUMIDORFINAL3106200;25012018;;6.285,3;0;Saida;Propria;Sem cobranca de frete;10;1.0;205,2;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;25012018;25012018;6.285,3;6.285,3;Saida;Propria;Sem cobranca de frete;10;1.0;2.688;2.688;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;26012018;26012018;7.437,3;7.437,3;Saida;Propria;Sem cobranca de frete;10;1.0;4.218,9;4.218,9;0;5102;X.102;8.4;4218.90;354,39
42591651126082;CONSUMIDORFINAL3106200;26012018;;7.437,3;0;Saida;Propria;Sem cobranca de frete;10;1.0;238,8;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;26012018;26012018;7.437,3;7.437,3;Saida;Propria;Sem cobranca de frete;10;1.0;2.979,6;2.979,6;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;27012018;27012018;6.957,9;6.957,9;Saida;Propria;Sem cobranca de frete;10;1.0;3.795,4;3.795,4;0;5102;X.102;8.4;3795.40;318,81
42591651126082;CONSUMIDORFINAL3106200;27012018;;6.957,9;0;Saida;Propria;Sem cobranca de frete;10;1.0;394,2;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;27012018;27012018;6.957,9;6.957,9;Saida;Propria;Sem cobranca de frete;10;1.0;2.768,3;2.768,3;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;28012018;28012018;10.645;10.645;Saida;Propria;Sem cobranca de frete;10;1.0;5.666,6;5.666,6;0;5102;X.102;8.4;5666.60;475,99
42591651126082;CONSUMIDORFINAL3106200;28012018;;10.645;0;Saida;Propria;Sem cobranca de frete;10;1.0;587,3;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;28012018;28012018;10.645;10.645;Saida;Propria;Sem cobranca de frete;10;1.0;4.391,1;4.391,1;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;29012018;29012018;7.600,5;7.600,5;Saida;Propria;Sem cobranca de frete;10;1.0;4.198,1;4.198,1;0;5102;X.102;8.4;4198.10;352,64
42591651126082;CONSUMIDORFINAL3106200;29012018;;7.600,5;0;Saida;Propria;Sem cobranca de frete;10;1.0;530,6;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;29012018;29012018;7.600,5;7.600,5;Saida;Propria;Sem cobranca de frete;10;1.0;2.871,8;2.871,8;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;30012018;30012018;4.128,4;4.128,4;Saida;Propria;Sem cobranca de frete;10;1.0;2.154,9;2.154,9;0;5102;X.102;8.4;2154.90;181,01
42591651126082;CONSUMIDORFINAL3106200;30012018;;4.128,4;0;Saida;Propria;Sem cobranca de frete;10;1.0;182,4;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;30012018;30012018;4.128,4;4.128,4;Saida;Propria;Sem cobranca de frete;10;1.0;1.791,1;1.791,1;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;31012018;31012018;6.235,3;6.235,3;Saida;Propria;Sem cobranca de frete;10;1.0;3.255,4;3.255,4;0;5102;X.102;8.4;3255.40;273,45
42591651126082;CONSUMIDORFINAL3106200;31012018;;6.235,3;0;Saida;Propria;Sem cobranca de frete;10;1.0;435,7;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;31012018;31012018;6.235,3;6.235,3;Saida;Propria;Sem cobranca de frete;10;1.0;2.544,2;2.544,2;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;1012018;1012018;5.995,93;5.995,93;Saida;Propria;Sem cobranca de frete;12;1.0;3.252,03;3.252,03;0;5102;X.102;8.4;3252.03;273,17
42591651126082;CONSUMIDORFINAL3106200;1012018;;5.995,93;0;Saida;Propria;Sem cobranca de frete;12;1.0;233,6;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;1012018;1012018;5.995,93;5.995,93;Saida;Propria;Sem cobranca de frete;12;1.0;2.510,3;2.510,3;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;2012018;2012018;545,4;545,4;Saida;Propria;Sem cobranca de frete;12;1.0;309,2;309,2;0;5102;X.102;8.4;309.20;25,97
42591651126082;CONSUMIDORFINAL3106200;2012018;;545,4;0;Saida;Propria;Sem cobranca de frete;12;1.0;22,7;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;2012018;2012018;545,4;545,4;Saida;Propria;Sem cobranca de frete;12;1.0;213,5;213,5;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;3012018;3012018;2.053,21;2.053,21;Saida;Propria;Sem cobranca de frete;12;1.0;1.103,18;1.103,18;0;5102;X.102;8.4;1103.18;92,67
42591651126082;CONSUMIDORFINAL3106200;3012018;;2.053,21;0;Saida;Propria;Sem cobranca de frete;12;1.0;124,1;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;3012018;3012018;2.053,21;2.053,21;Saida;Propria;Sem cobranca de frete;12;1.0;825,93;825,93;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;4012018;4012018;4.194,66;4.194,66;Saida;Propria;Sem cobranca de frete;12;1.0;2.205,74;2.205,74;0;5102;X.102;8.4;2205.74;185,28
42591651126082;CONSUMIDORFINAL3106200;4012018;;4.194,66;0;Saida;Propria;Sem cobranca de frete;12;1.0;277,6;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;4012018;4012018;4.194,66;4.194,66;Saida;Propria;Sem cobranca de frete;12;1.0;1.711,32;1.711,32;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;5012018;5012018;6.242,1;6.242,1;Saida;Propria;Sem cobranca de frete;12;1.0;3.445,9;3.445,9;0;5102;X.102;8.4;3445.90;289,46
42591651126082;CONSUMIDORFINAL3106200;5012018;;6.242,1;0;Saida;Propria;Sem cobranca de frete;12;1.0;225,4;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;5012018;5012018;6.242,1;6.242,1;Saida;Propria;Sem cobranca de frete;12;1.0;2.570,8;2.570,8;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;6012018;6012018;1.567,4;1.567,4;Saida;Propria;Sem cobranca de frete;12;1.0;931,9;931,9;0;5102;X.102;8.4;931.90;78,28
42591651126082;CONSUMIDORFINAL3106200;6012018;;1.567,4;0;Saida;Propria;Sem cobranca de frete;12;1.0;28,5;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;6012018;6012018;1.567,4;1.567,4;Saida;Propria;Sem cobranca de frete;12;1.0;607;607;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;7012018;7012018;5.797,9;5.797,9;Saida;Propria;Sem cobranca de frete;12;1.0;3.164,3;3.164,3;0;5102;X.102;8.4;3164.30;265,8
42591651126082;CONSUMIDORFINAL3106200;7012018;;5.797,9;0;Saida;Propria;Sem cobranca de frete;12;1.0;221,2;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;7012018;7012018;5.797,9;5.797,9;Saida;Propria;Sem cobranca de frete;12;1.0;2.412,4;2.412,4;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;8012018;8012018;6.494,8;6.494,8;Saida;Propria;Sem cobranca de frete;12;1.0;3.380,9;3.380,9;0;5102;X.102;8.4;3380.90;284
42591651126082;CONSUMIDORFINAL3106200;8012018;;6.494,8;0;Saida;Propria;Sem cobranca de frete;12;1.0;109,7;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;8012018;8012018;6.494,8;6.494,8;Saida;Propria;Sem cobranca de frete;12;1.0;3.004,2;3.004,2;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;9012018;9012018;3.232,8;3.232,8;Saida;Propria;Sem cobranca de frete;12;1.0;1.697,9;1.697,9;0;5102;X.102;8.4;1697.90;142,62
42591651126082;CONSUMIDORFINAL3106200;9012018;;3.232,8;0;Saida;Propria;Sem cobranca de frete;12;1.0;141,1;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;9012018;9012018;3.232,8;3.232,8;Saida;Propria;Sem cobranca de frete;12;1.0;1.393,8;1.393,8;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;10012018;10012018;3.511;3.511;Saida;Propria;Sem cobranca de frete;12;1.0;1.981,8;1.981,8;0;5102;X.102;8.4;1981.80;166,47
42591651126082;CONSUMIDORFINAL3106200;10012018;;3.511;0;Saida;Propria;Sem cobranca de frete;12;1.0;162,4;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;10012018;10012018;3.511;3.511;Saida;Propria;Sem cobranca de frete;12;1.0;1.366,8;1.366,8;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;11012018;11012018;4.624,3;4.624,3;Saida;Propria;Sem cobranca de frete;12;1.0;2.419,3;2.419,3;0;5102;X.102;8.4;2419.30;203,22
42591651126082;CONSUMIDORFINAL3106200;11012018;;4.624,3;0;Saida;Propria;Sem cobranca de frete;12;1.0;258;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;11012018;11012018;4.624,3;4.624,3;Saida;Propria;Sem cobranca de frete;12;1.0;1.947;1.947;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;12012018;12012018;8.599,4;8.599,4;Saida;Propria;Sem cobranca de frete;12;1.0;4.837,1;4.837,1;0;5102;X.102;8.4;4837.10;406,32
42591651126082;CONSUMIDORFINAL3106200;12012018;;8.599,4;0;Saida;Propria;Sem cobranca de frete;12;1.0;296,1;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;12012018;12012018;8.599,4;8.599,4;Saida;Propria;Sem cobranca de frete;12;1.0;3.466,2;3.466,2;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;13012018;13012018;3.973,8;3.973,8;Saida;Propria;Sem cobranca de frete;12;1.0;2.333;2.333;0;5102;X.102;8.4;2333.00;195,97
42591651126082;CONSUMIDORFINAL3106200;13012018;;3.973,8;0;Saida;Propria;Sem cobranca de frete;12;1.0;69;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;13012018;13012018;3.973,8;3.973,8;Saida;Propria;Sem cobranca de frete;12;1.0;1.571,8;1.571,8;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;14012018;14012018;1.598,5;1.598,5;Saida;Propria;Sem cobranca de frete;12;1.0;847,2;847,2;0;5102;X.102;8.4;847.20;71,16
42591651126082;CONSUMIDORFINAL3106200;14012018;;1.598,5;0;Saida;Propria;Sem cobranca de frete;12;1.0;97,9;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;14012018;14012018;1.598,5;1.598,5;Saida;Propria;Sem cobranca de frete;12;1.0;653,4;653,4;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;15012018;15012018;207,5;207,5;Saida;Propria;Sem cobranca de frete;12;1.0;98;98;0;5102;X.102;8.4;98.00;8,23
42591651126082;CONSUMIDORFINAL3106200;15012018;15012018;207,5;207,5;Saida;Propria;Sem cobranca de frete;12;1.0;109,5;109,5;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;16012018;16012018;1.249;1.249;Saida;Propria;Sem cobranca de frete;12;1.0;813,9;813,9;0;5102;X.102;8.4;813.90;68,37
42591651126082;CONSUMIDORFINAL3106200;16012018;;1.249;0;Saida;Propria;Sem cobranca de frete;12;1.0;46;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;16012018;16012018;1.249;1.249;Saida;Propria;Sem cobranca de frete;12;1.0;389,1;389,1;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;17012018;17012018;2.993,9;2.993,9;Saida;Propria;Sem cobranca de frete;12;1.0;1.582,7;1.582,7;0;5102;X.102;8.4;1582.70;132,95
42591651126082;CONSUMIDORFINAL3106200;17012018;;2.993,9;0;Saida;Propria;Sem cobranca de frete;12;1.0;266,2;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;17012018;17012018;2.993,9;2.993,9;Saida;Propria;Sem cobranca de frete;12;1.0;1.145;1.145;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;18012018;18012018;787,1;787,1;Saida;Propria;Sem cobranca de frete;12;1.0;432,9;432,9;0;5102;X.102;8.4;432.90;36,36
42591651126082;CONSUMIDORFINAL3106200;18012018;;787,1;0;Saida;Propria;Sem cobranca de frete;12;1.0;33,9;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;18012018;18012018;787,1;787,1;Saida;Propria;Sem cobranca de frete;12;1.0;320,3;320,3;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;19012018;19012018;4.447,4;4.447,4;Saida;Propria;Sem cobranca de frete;12;1.0;2.363;2.363;0;5102;X.102;8.4;2363.00;198,49
42591651126082;CONSUMIDORFINAL3106200;19012018;;4.447,4;0;Saida;Propria;Sem cobranca de frete;12;1.0;486,9;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;19012018;19012018;4.447,4;4.447,4;Saida;Propria;Sem cobranca de frete;12;1.0;1.597,5;1.597,5;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;20012018;20012018;3.454,6;3.454,6;Saida;Propria;Sem cobranca de frete;12;1.0;1.833,4;1.833,4;0;5102;X.102;8.4;1833.40;154,01
42591651126082;CONSUMIDORFINAL3106200;20012018;;3.454,6;0;Saida;Propria;Sem cobranca de frete;12;1.0;135,2;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;20012018;20012018;3.454,6;3.454,6;Saida;Propria;Sem cobranca de frete;12;1.0;1.486;1.486;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;21012018;21012018;7.474,1;7.474,1;Saida;Propria;Sem cobranca de frete;12;1.0;4.261,7;4.261,7;0;5102;X.102;8.4;4261.70;357,98
42591651126082;CONSUMIDORFINAL3106200;21012018;;7.474,1;0;Saida;Propria;Sem cobranca de frete;12;1.0;285,5;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;21012018;21012018;7.474,1;7.474,1;Saida;Propria;Sem cobranca de frete;12;1.0;2.926,9;2.926,9;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;22012018;22012018;3.256,8;3.256,8;Saida;Propria;Sem cobranca de frete;12;1.0;1.631,4;1.631,4;0;5102;X.102;8.4;1631.40;137,04
42591651126082;CONSUMIDORFINAL3106200;22012018;;3.256,8;0;Saida;Propria;Sem cobranca de frete;12;1.0;330,3;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;22012018;22012018;3.256,8;3.256,8;Saida;Propria;Sem cobranca de frete;12;1.0;1.295,1;1.295,1;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;23012018;23012018;617,4;617,4;Saida;Propria;Sem cobranca de frete;12;1.0;336,4;336,4;0;5102;X.102;8.4;336.40;28,26
42591651126082;CONSUMIDORFINAL3106200;23012018;;617,4;0;Saida;Propria;Sem cobranca de frete;12;1.0;9;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;23012018;23012018;617,4;617,4;Saida;Propria;Sem cobranca de frete;12;1.0;272;272;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;24012018;24012018;2.331,8;2.331,8;Saida;Propria;Sem cobranca de frete;12;1.0;1.442,2;1.442,2;0;5102;X.102;8.4;1442.20;121,14
42591651126082;CONSUMIDORFINAL3106200;24012018;;2.331,8;0;Saida;Propria;Sem cobranca de frete;12;1.0;78,2;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;24012018;24012018;2.331,8;2.331,8;Saida;Propria;Sem cobranca de frete;12;1.0;811,4;811,4;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;25012018;25012018;1.861,5;1.861,5;Saida;Propria;Sem cobranca de frete;12;1.0;1.153,9;1.153,9;0;5102;X.102;8.4;1153.90;96,93
42591651126082;CONSUMIDORFINAL3106200;25012018;;1.861,5;0;Saida;Propria;Sem cobranca de frete;12;1.0;61,4;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;25012018;25012018;1.861,5;1.861,5;Saida;Propria;Sem cobranca de frete;12;1.0;646,2;646,2;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;26012018;26012018;2.068,6;2.068,6;Saida;Propria;Sem cobranca de frete;12;1.0;1.176,3;1.176,3;0;5102;X.102;8.4;1176.30;98,81
42591651126082;CONSUMIDORFINAL3106200;26012018;;2.068,6;0;Saida;Propria;Sem cobranca de frete;12;1.0;171,6;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;26012018;26012018;2.068,6;2.068,6;Saida;Propria;Sem cobranca de frete;12;1.0;720,7;720,7;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;27012018;27012018;4.403,7;4.403,7;Saida;Propria;Sem cobranca de frete;12;1.0;2.560,5;2.560,5;0;5102;X.102;8.4;2560.50;215,08
42591651126082;CONSUMIDORFINAL3106200;27012018;;4.403,7;0;Saida;Propria;Sem cobranca de frete;12;1.0;350,2;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;27012018;27012018;4.403,7;4.403,7;Saida;Propria;Sem cobranca de frete;12;1.0;1.493;1.493;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;28012018;28012018;6.972,5;6.972,5;Saida;Propria;Sem cobranca de frete;12;1.0;3.642,9;3.642,9;0;5102;X.102;8.4;3642.90;306
42591651126082;CONSUMIDORFINAL3106200;28012018;;6.972,5;0;Saida;Propria;Sem cobranca de frete;12;1.0;487,9;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;28012018;28012018;6.972,5;6.972,5;Saida;Propria;Sem cobranca de frete;12;1.0;2.841,7;2.841,7;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;29012018;29012018;559,1;559,1;Saida;Propria;Sem cobranca de frete;12;1.0;356,3;356,3;0;5102;X.102;8.4;356.30;29,93
42591651126082;CONSUMIDORFINAL3106200;29012018;;559,1;0;Saida;Propria;Sem cobranca de frete;12;1.0;23;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;29012018;29012018;559,1;559,1;Saida;Propria;Sem cobranca de frete;12;1.0;179,8;179,8;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;30012018;30012018;2.941,5;2.941,5;Saida;Propria;Sem cobranca de frete;12;1.0;1.566,6;1.566,6;0;5102;X.102;8.4;1566.60;131,59
42591651126082;CONSUMIDORFINAL3106200;30012018;;2.941,5;0;Saida;Propria;Sem cobranca de frete;12;1.0;94,5;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;30012018;30012018;2.941,5;2.941,5;Saida;Propria;Sem cobranca de frete;12;1.0;1.280,4;1.280,4;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;31012018;31012018;2.226,9;2.226,9;Saida;Propria;Sem cobranca de frete;12;1.0;1.235,4;1.235,4;0;5102;X.102;8.4;1235.40;103,77
42591651126082;CONSUMIDORFINAL3106200;31012018;;2.226,9;0;Saida;Propria;Sem cobranca de frete;12;1.0;83,9;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;31012018;31012018;2.226,9;2.226,9;Saida;Propria;Sem cobranca de frete;12;1.0;907,6;907,6;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;1012018;1012018;1.750,91;1.750,91;Saida;Propria;Sem cobranca de frete;9;1.0;962,05;962,05;0;5102;X.102;8.4;962.05;80,81
42591651126082;CONSUMIDORFINAL3106200;1012018;;1.750,91;0;Saida;Propria;Sem cobranca de frete;9;1.0;42,4;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;1012018;1012018;1.750,91;1.750,91;Saida;Propria;Sem cobranca de frete;9;1.0;746,46;746,46;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;3012018;3012018;780,6;780,6;Saida;Propria;Sem cobranca de frete;9;1.0;481,1;481,1;0;5102;X.102;8.4;481.10;40,41
42591651126082;CONSUMIDORFINAL3106200;3012018;;780,6;0;Saida;Propria;Sem cobranca de frete;9;1.0;54,5;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;3012018;3012018;780,6;780,6;Saida;Propria;Sem cobranca de frete;9;1.0;245;245;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;5012018;5012018;555,9;555,9;Saida;Propria;Sem cobranca de frete;9;1.0;278,1;278,1;0;5102;X.102;8.4;278.10;23,36
42591651126082;CONSUMIDORFINAL3106200;5012018;;555,9;0;Saida;Propria;Sem cobranca de frete;9;1.0;26,9;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;5012018;5012018;555,9;555,9;Saida;Propria;Sem cobranca de frete;9;1.0;250,9;250,9;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;6012018;6012018;490,5;490,5;Saida;Propria;Sem cobranca de frete;9;1.0;307,1;307,1;0;5102;X.102;8.4;307.10;25,8
42591651126082;CONSUMIDORFINAL3106200;6012018;;490,5;0;Saida;Propria;Sem cobranca de frete;9;1.0;21,4;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;6012018;6012018;490,5;490,5;Saida;Propria;Sem cobranca de frete;9;1.0;162;162;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;9012018;9012018;616,7;616,7;Saida;Propria;Sem cobranca de frete;9;1.0;353,2;353,2;0;5102;X.102;8.4;353.20;29,67
42591651126082;CONSUMIDORFINAL3106200;9012018;9012018;616,7;616,7;Saida;Propria;Sem cobranca de frete;9;1.0;263,5;263,5;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;11012018;11012018;1.845,2;1.845,2;Saida;Propria;Sem cobranca de frete;9;1.0;997,4;997,4;0;5102;X.102;8.4;997.40;83,78
42591651126082;CONSUMIDORFINAL3106200;11012018;;1.845,2;0;Saida;Propria;Sem cobranca de frete;9;1.0;100,3;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;11012018;11012018;1.845,2;1.845,2;Saida;Propria;Sem cobranca de frete;9;1.0;747,5;747,5;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;19012018;19012018;638,4;638,4;Saida;Propria;Sem cobranca de frete;9;1.0;325,3;325,3;0;5102;X.102;8.4;325.30;27,33
42591651126082;CONSUMIDORFINAL3106200;19012018;;638,4;0;Saida;Propria;Sem cobranca de frete;9;1.0;88,3;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;19012018;19012018;638,4;638,4;Saida;Propria;Sem cobranca de frete;9;1.0;224,8;224,8;60;5405;X.405;0.0;0.00;0
42591651126082;CONSUMIDORFINAL3106200;26012018;26012018;662,2;662,2;Saida;Propria;Sem cobranca de frete;9;1.0;301,9;301,9;0;5102;X.102;8.4;301.90;25,36
42591651126082;CONSUMIDORFINAL3106200;26012018;;662,2;0;Saida;Propria;Sem cobranca de frete;9;1.0;66,9;0;;;;0.0;0;0
42591651126082;CONSUMIDORFINAL3106200;26012018;26012018;662,2;662,2;Saida;Propria;Sem cobranca de frete;9;1.0;293,4;293,4;60;5405;X.405;0.0;0.00;0
42591651137521;CONSUMIDORFINAL3106200;10012018;10012018;532,8;532,8;Saida;Propria;Sem cobranca de frete;11;1.0;300,3;300,3;0;5102;X.102;8.4;300.30;25,23
42591651137521;CONSUMIDORFINAL3106200;10012018;;532,8;0;Saida;Propria;Sem cobranca de frete;11;1.0;1;0;;;;0.0;0;0
42591651137521;CONSUMIDORFINAL3106200;10012018;10012018;532,8;532,8;Saida;Propria;Sem cobranca de frete;11;1.0;231,5;231,5;60;5405;X.405;0.0;0.00;0
42591651137521;CONSUMIDORFINAL3106200;14012018;14012018;280,6;280,6;Saida;Propria;Sem cobranca de frete;11;1.0;138,6;138,6;0;5102;X.102;8.4;138.60;11,64
42591651137521;CONSUMIDORFINAL3106200;14012018;14012018;280,6;280,6;Saida;Propria;Sem cobranca de frete;11;1.0;142;142;60;5405;X.405;0.0;0.00;0
42591651137521;CONSUMIDORFINAL3106200;20012018;20012018;4.524,2;4.524,2;Saida;Propria;Sem cobranca de frete;11;1.0;2.515,6;2.515,6;0;5102;X.102;8.4;2515.60;211,31
42591651137521;CONSUMIDORFINAL3106200;20012018;;4.524,2;0;Saida;Propria;Sem cobranca de frete;11;1.0;109,3;0;;;;0.0;0;0
42591651137521;CONSUMIDORFINAL3106200;20012018;20012018;4.524,2;4.524,2;Saida;Propria;Sem cobranca de frete;11;1.0;1.899,3;1.899,3;60;5405;X.405;0.0;0.00;0
42591651137521;CONSUMIDORFINAL3106200;24012018;24012018;6.904,3;6.904,3;Saida;Propria;Sem cobranca de frete;11;1.0;3.849,1;3.849,1;0;5102;X.102;8.4;3849.10;323,32
42591651137521;CONSUMIDORFINAL3106200;24012018;;6.904,3;0;Saida;Propria;Sem cobranca de frete;11;1.0;427;0;;;;0.0;0;0
42591651137521;CONSUMIDORFINAL3106200;24012018;24012018;6.904,3;6.904,3;Saida;Propria;Sem cobranca de frete;11;1.0;2.628,2;2.628,2;60;5405;X.405;0.0;0.00;0
42591651137521;CONSUMIDORFINAL3106200;26012018;26012018;4.143;4.143;Saida;Propria;Sem cobranca de frete;11;1.0;2.258,4;2.258,4;0;5102;X.102;8.4;2258.40;189,71
42591651137521;CONSUMIDORFINAL3106200;26012018;;4.143;0;Saida;Propria;Sem cobranca de frete;11;1.0;230,3;0;;;;0.0;0;0
42591651137521;CONSUMIDORFINAL3106200;26012018;26012018;4.143;4.143;Saida;Propria;Sem cobranca de frete;11;1.0;1.654,3;1.654,3;60;5405;X.405;0.0;0.00;0
42591651137521;CONSUMIDORFINAL3106200;27012018;27012018;6.360,2;6.360,2;Saida;Propria;Sem cobranca de frete;11;1.0;3.341,8;3.341,8;0;5102;X.102;8.4;3341.80;280,71
42591651137521;CONSUMIDORFINAL3106200;27012018;;6.360,2;0;Saida;Propria;Sem cobranca de frete;11;1.0;321,7;0;;;;0.0;0;0
42591651137521;CONSUMIDORFINAL3106200;27012018;27012018;6.360,2;6.360,2;Saida;Propria;Sem cobranca de frete;11;1.0;2.696,7;2.696,7;60;5405;X.405;0.0;0.00;0
42591651137521;CONSUMIDORFINAL3106200;28012018;28012018;11.335;11.335;Saida;Propria;Sem cobranca de frete;11;1.0;5.976,5;5.976,5;0;5102;X.102;8.4;5976.50;502,03
