IdOrganizacao;IdParticipante;IdCfop;IdModelo;DataDoMovimento;TotalDoDocumentoFiscal;Operacao;Emissao;CstICMS;AliquotaIcms;TipoDoFrete;SufixoDoCFOP;NumeroSatEcf;QuantidadeDeDocumentos;TotalDoItem;ValorIcms;BaseDeCalculoIcms
42591651104003;CONSUMIDORFINAL3106200;5102;2D;11012018;3875,1;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;29;1;1971,5;165,61;1971,5
42591651104003;CONSUMIDORFINAL3106200;5405;2D;11012018;3875,1;Saida;Propria;60;0;Sem cobranca de frete;X.405;29;1;1813,6;0;0
42591651104003;CONSUMIDORFINAL3106200;5405;2D;12012018;4151;Saida;Propria;60;0;Sem cobranca de frete;X.405;29;1;1900,1;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;12012018;4151;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;29;1;2186;183,62;2186
42591651104003;CONSUMIDORFINAL3106200;5405;2D;13012018;6158,9;Saida;Propria;60;0;Sem cobranca de frete;X.405;29;1;2784,2;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;13012018;6158,9;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;29;1;3230,1;271,33;3230,1
42591651104003;CONSUMIDORFINAL3106200;5405;2D;14012018;6269,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;29;1;3326,3;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;14012018;6269,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;29;1;2885,8;242,41;2885,8
42591651104003;CONSUMIDORFINAL3106200;5405;2D;15012018;4731;Saida;Propria;60;0;Sem cobranca de frete;X.405;29;1;2196,6;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;15012018;4731;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;29;1;2405,9;202,1;2405,9
42591651104003;CONSUMIDORFINAL3106200;5102;2D;16012018;2587,6;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;29;1;1338,7;112,45;1338,7
42591651104003;CONSUMIDORFINAL3106200;5405;2D;16012018;2587,6;Saida;Propria;60;0;Sem cobranca de frete;X.405;29;1;1226;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;17012018;2422,2;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;29;1;1234,4;103,69;1234,4
42591651104003;CONSUMIDORFINAL3106200;5405;2D;17012018;2422,2;Saida;Propria;60;0;Sem cobranca de frete;X.405;29;1;1147,3;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;18012018;3726,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;29;1;1988,8;167,06;1988,8
42591651104003;CONSUMIDORFINAL3106200;5405;2D;18012018;3726,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;29;1;1659,7;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;19012018;1642,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;29;1;877,1;73,68;877,1
42591651104003;CONSUMIDORFINAL3106200;5405;2D;19012018;1642,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;29;1;727,9;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;20012018;4881,7;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;29;1;2652;222,77;2652
42591651104003;CONSUMIDORFINAL3106200;5405;2D;20012018;4881,7;Saida;Propria;60;0;Sem cobranca de frete;X.405;29;1;2110,2;0;0
42591651104003;CONSUMIDORFINAL3106200;5405;2D;21012018;3240,7;Saida;Propria;60;0;Sem cobranca de frete;X.405;29;1;1477,1;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;21012018;3240,7;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;29;1;1722,8;144,72;1722,8
42591651104003;CONSUMIDORFINAL3106200;5405;2D;22012018;3792;Saida;Propria;60;0;Sem cobranca de frete;X.405;29;1;1654,8;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;22012018;3792;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;29;1;2097,3;176,17;2097,3
42591651104003;CONSUMIDORFINAL3106200;5405;2D;23012018;3169,7;Saida;Propria;60;0;Sem cobranca de frete;X.405;29;1;1371,2;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;23012018;3169,7;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;29;1;1742,3;146,35;1742,3
42591651104003;CONSUMIDORFINAL3106200;5405;2D;24012018;2526,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;29;1;1034,8;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;24012018;2526,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;29;1;1401,3;117,71;1401,3
42591651104003;CONSUMIDORFINAL3106200;5405;2D;25012018;4496,4;Saida;Propria;60;0;Sem cobranca de frete;X.405;29;1;2133;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;25012018;4496,4;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;29;1;2251,2;189,1;2251,2
42591651104003;CONSUMIDORFINAL3106200;5102;2D;26012018;4416,3;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;29;1;2097;176,15;2097
42591651104003;CONSUMIDORFINAL3106200;5405;2D;26012018;4416,3;Saida;Propria;60;0;Sem cobranca de frete;X.405;29;1;2257,1;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;27012018;6081,65;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;29;1;3283,15;275,78;3283,15
42591651104003;CONSUMIDORFINAL3106200;5405;2D;27012018;6081,65;Saida;Propria;60;0;Sem cobranca de frete;X.405;29;1;2621,3;0;0
42591651104003;CONSUMIDORFINAL3106200;5405;2D;28012018;7048,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;29;1;3545;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;28012018;7048,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;29;1;3438,3;288,82;3438,3
42591651104003;CONSUMIDORFINAL3106200;5102;2D;29012018;1647,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;29;1;778,2;65,37;778,2
42591651104003;CONSUMIDORFINAL3106200;5405;2D;29012018;1647,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;29;1;833,8;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;30012018;2255,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;29;1;1263,1;106,1;1263,1
42591651104003;CONSUMIDORFINAL3106200;5405;2D;30012018;2255,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;29;1;978,4;0;0
42591651104003;CONSUMIDORFINAL3106200;5405;2D;31012018;3457,7;Saida;Propria;60;0;Sem cobranca de frete;X.405;29;1;1663,2;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;31012018;3457,7;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;29;1;1728,4;145,19;1728,4
42591651104003;CONSUMIDORFINAL3106200;5102;2D;1012018;823;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;811,5;68,17;811,5
42591651104003;CONSUMIDORFINAL3106200;5405;2D;1012018;823;Saida;Propria;60;0;Sem cobranca de frete;X.405;35;1;9;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;2012018;1255;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;1235;103,74;1235
42591651104003;CONSUMIDORFINAL3106200;5405;2D;2012018;1255;Saida;Propria;60;0;Sem cobranca de frete;X.405;35;1;3;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;3012018;254,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;206,5;17,35;206,5
42591651104003;CONSUMIDORFINAL3106200;5405;2D;3012018;254,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;35;1;6;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;4012018;627,4;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;571;47,96;571
42591651104003;CONSUMIDORFINAL3106200;5102;2D;5012018;192;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;180;15,12;180
42591651104003;CONSUMIDORFINAL3106200;5405;2D;6012018;1316,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;35;1;18;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;6012018;1316,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;1282;107,69;1282
42591651104003;CONSUMIDORFINAL3106200;5102;2D;7012018;603,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;587;49,31;587
42591651104003;CONSUMIDORFINAL3106200;5405;2D;7012018;603,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;35;1;9;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;8012018;1120,9;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;1095;91,98;1095
42591651104003;CONSUMIDORFINAL3106200;5102;2D;9012018;1893;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;1862,5;156,45;1862,5
42591651104003;CONSUMIDORFINAL3106200;5405;2D;9012018;1893;Saida;Propria;60;0;Sem cobranca de frete;X.405;35;1;3;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;10012018;579,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;579,5;48,68;579,5
42591651104003;CONSUMIDORFINAL3106200;5102;2D;11012018;355,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;355,5;29,86;355,5
42591651104003;CONSUMIDORFINAL3106200;5102;2D;12012018;1186;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;1144,5;96,14;1144,5
42591651104003;CONSUMIDORFINAL3106200;5102;2D;13012018;420,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;407,5;34,23;407,5
42591651104003;CONSUMIDORFINAL3106200;5102;2D;16012018;880,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;699;58,72;699
42591651104003;CONSUMIDORFINAL3106200;5102;2D;17012018;2043;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;2013,5;169,13;2013,5
42591651104003;CONSUMIDORFINAL3106200;5405;2D;17012018;2043;Saida;Propria;60;0;Sem cobranca de frete;X.405;35;1;12;0;0
42591651104003;CONSUMIDORFINAL3106200;5405;2D;18012018;1781;Saida;Propria;60;0;Sem cobranca de frete;X.405;35;1;3;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;18012018;1781;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;1778;149,35;1778
42591651104003;CONSUMIDORFINAL3106200;5405;2D;19012018;2237,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;35;1;12;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;19012018;2237,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;2193;184,21;2193
42591651104003;CONSUMIDORFINAL3106200;5405;2D;20012018;853,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;35;1;15;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;20012018;853,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;833,5;70,01;833,5
42591651104003;CONSUMIDORFINAL3106200;5102;2D;21012018;520,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;505,5;42,46;505,5
42591651104003;CONSUMIDORFINAL3106200;5405;2D;21012018;520,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;35;1;12;0;0
42591651104003;CONSUMIDORFINAL3106200;5405;2D;22012018;408;Saida;Propria;60;0;Sem cobranca de frete;X.405;35;1;3;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;22012018;408;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;387;32,51;387
42591651104003;CONSUMIDORFINAL3106200;5102;2D;23012018;1546;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;1526;128,18;1526
42591651104003;CONSUMIDORFINAL3106200;5405;2D;23012018;1546;Saida;Propria;60;0;Sem cobranca de frete;X.405;35;1;9;0;0
42591651104003;CONSUMIDORFINAL3106200;5405;2D;24012018;942;Saida;Propria;60;0;Sem cobranca de frete;X.405;35;1;15;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;24012018;942;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;878,5;73,79;878,5
42591651104003;CONSUMIDORFINAL3106200;5102;2D;25012018;553,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;548;46,03;548
42591651104003;CONSUMIDORFINAL3106200;5405;2D;25012018;553,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;35;1;3;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;26012018;1309,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;1298,5;109,07;1298,5
42591651104003;CONSUMIDORFINAL3106200;5405;2D;26012018;1309,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;35;1;6;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;27012018;483,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;480,5;40,36;480,5
42591651104003;CONSUMIDORFINAL3106200;5405;2D;27012018;483,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;35;1;3;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;29012018;60;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;44;3,7;44
42591651104003;CONSUMIDORFINAL3106200;5102;2D;30012018;669,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;647,5;54,39;647,5
42591651104003;CONSUMIDORFINAL3106200;5405;2D;30012018;669,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;35;1;3;0;0
42591651104003;CONSUMIDORFINAL3106200;5405;2D;31012018;1197,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;35;1;3;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;31012018;1197,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;35;1;1194,5;100,34;1194,5
42591651104003;CONSUMIDORFINAL3106200;5102;2D;1012018;4345;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;2007,5;168,63;2007,5
42591651104003;CONSUMIDORFINAL3106200;5405;2D;1012018;4345;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;2192,7;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;2012018;5777,2;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;2802,7;235,43;2802,7
42591651104003;CONSUMIDORFINAL3106200;5405;2D;2012018;5777,2;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;2804;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;3012018;5748,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;2913,6;244,74;2913,6
42591651104003;CONSUMIDORFINAL3106200;5405;2D;3012018;5748,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;2653,2;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;4012018;4235,1;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;2042,5;171,57;2042,5
42591651104003;CONSUMIDORFINAL3106200;5405;2D;4012018;4235,1;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;2091,2;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;5012018;8895,3;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;4346,1;365,07;4346,1
42591651104003;CONSUMIDORFINAL3106200;5405;2D;5012018;8895,3;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;4269,2;0;0
42591651104003;CONSUMIDORFINAL3106200;5405;2D;6012018;3952,05;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;1930,8;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;6012018;3952,05;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;1966,85;165,22;1966,85
42591651104003;CONSUMIDORFINAL3106200;5102;2D;7012018;5686,95;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;3083,65;259,03;3083,65
42591651104003;CONSUMIDORFINAL3106200;5405;2D;7012018;5686,95;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;2480;0;0
42591651104003;CONSUMIDORFINAL3106200;5405;2D;8012018;6141,05;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;2757,4;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;8012018;6141,05;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;3207,35;269,42;3207,35
42591651104003;CONSUMIDORFINAL3106200;5102;2D;9012018;3364,35;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;1566,45;131,58;1566,45
42591651104003;CONSUMIDORFINAL3106200;5405;2D;9012018;3364,35;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;1487,6;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;10012018;4955,25;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;2584,55;217,1;2584,55
42591651104003;CONSUMIDORFINAL3106200;5405;2D;10012018;4955,25;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;2247,8;0;0
42591651104003;CONSUMIDORFINAL3106200;5405;2D;11012018;4290,9;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;2099,5;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;11012018;4290,9;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;2040,5;171,4;2040,5
42591651104003;CONSUMIDORFINAL3106200;5102;2D;12012018;5248,4;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;2886,3;242,45;2886,3
42591651104003;CONSUMIDORFINAL3106200;5405;2D;12012018;5248,4;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;2186,3;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;13012018;8773,6;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;4265,3;358,29;4265,3
42591651104003;CONSUMIDORFINAL3106200;5405;2D;13012018;8773,6;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;4299,2;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;14012018;9883,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;4890,2;410,78;4890,2
42591651104003;CONSUMIDORFINAL3106200;5405;2D;14012018;9883,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;4585,4;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;15012018;1830,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;931,6;78,25;931,6
42591651104003;CONSUMIDORFINAL3106200;5405;2D;15012018;1830,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;894,9;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;16012018;2110,4;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;984,6;82,71;984,6
42591651104003;CONSUMIDORFINAL3106200;5405;2D;16012018;2110,4;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;1080,9;0;0
42591651104003;CONSUMIDORFINAL3106200;5405;2D;17012018;4591;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;2077,5;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;17012018;4591;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;2417,1;203,04;2417,1
42591651104003;CONSUMIDORFINAL3106200;5102;2D;18012018;4542,2;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;2084,4;175,09;2084,4
42591651104003;CONSUMIDORFINAL3106200;5405;2D;18012018;4542,2;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;2376,1;0;0
42591651104003;CONSUMIDORFINAL3106200;5405;2D;19012018;5261,3;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;2654,2;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;19012018;5261,3;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;2471,9;207,64;2471,9
42591651104003;CONSUMIDORFINAL3106200;5405;2D;20012018;9339,65;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;4328,7;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;20012018;9339,65;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;4701,55;394,93;4701,55
42591651104003;CONSUMIDORFINAL3106200;5102;2D;21012018;7595,7;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;3940,5;331;3940,5
42591651104003;CONSUMIDORFINAL3106200;5405;2D;21012018;7595,7;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;3273,4;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;22012018;4035,6;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;2156,5;181,15;2156,5
42591651104003;CONSUMIDORFINAL3106200;5405;2D;22012018;4035,6;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;1812,7;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;23012018;6913,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;3431,5;288,25;3431,5
42591651104003;CONSUMIDORFINAL3106200;5405;2D;23012018;6913,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;3122,1;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;24012018;5781,6;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;3016,4;253,38;3016,4
42591651104003;CONSUMIDORFINAL3106200;5405;2D;24012018;5781,6;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;2475,7;0;0
42591651104003;CONSUMIDORFINAL3106200;5405;2D;25012018;5630,6;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;2623;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;25012018;5630,6;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;2866,5;240,79;2866,5
42591651104003;CONSUMIDORFINAL3106200;5102;2D;26012018;7721,1;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;3917,6;329,08;3917,6
42591651104003;CONSUMIDORFINAL3106200;5405;2D;26012018;7721,1;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;3608,9;0;0
42591651104003;CONSUMIDORFINAL3106200;5405;2D;27012018;4925,6;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;2066,5;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;27012018;4925,6;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;2782,3;233,71;2782,3
42591651104003;CONSUMIDORFINAL3106200;5102;2D;28012018;10613,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;4968,6;417,36;4968,6
42591651104003;CONSUMIDORFINAL3106200;5405;2D;28012018;10613,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;5179,2;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;29012018;2086,7;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;1092,2;91,74;1092,2
42591651104003;CONSUMIDORFINAL3106200;5405;2D;29012018;2086,7;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;950;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;30012018;4067,4;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;2042;171,53;2042
42591651104003;CONSUMIDORFINAL3106200;5405;2D;30012018;4067,4;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;1974,5;0;0
42591651104003;CONSUMIDORFINAL3106200;5405;2D;31012018;2786,3;Saida;Propria;60;0;Sem cobranca de frete;X.405;32;1;1317;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;31012018;2786,3;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;32;1;1353,3;113,68;1353,3
42591651104003;CONSUMIDORFINAL3106200;5405;2D;1012018;3864,7;Saida;Propria;60;0;Sem cobranca de frete;X.405;33;1;1902,5;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;1012018;3864,7;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;33;1;1778,9;149,43;1778,9
42591651104003;CONSUMIDORFINAL3106200;5102;2D;2012018;1425,6;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;33;1;644,6;54,15;644,6
42591651104003;CONSUMIDORFINAL3106200;5405;2D;2012018;1425,6;Saida;Propria;60;0;Sem cobranca de frete;X.405;33;1;718;0;0
42591651104003;CONSUMIDORFINAL3106200;5405;2D;3012018;3630,2;Saida;Propria;60;0;Sem cobranca de frete;X.405;33;1;1654,4;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;3012018;3630,2;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;33;1;1833,7;154,03;1833,7
42591651104003;CONSUMIDORFINAL3106200;5405;2D;4012018;3170,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;33;1;1327,6;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;4012018;3170,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;33;1;1724,1;144,82;1724,1
42591651104003;CONSUMIDORFINAL3106200;5405;2D;5012018;4890,02;Saida;Propria;60;0;Sem cobranca de frete;X.405;33;1;2129,4;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;5012018;4890,02;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;33;1;2495,22;209,6;2495,22
42591651104003;CONSUMIDORFINAL3106200;5102;2D;6012018;5150,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;33;1;2633,3;221,2;2633,3
42591651104003;CONSUMIDORFINAL3106200;5405;2D;6012018;5150,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;33;1;2373,1;0;0
42591651104003;CONSUMIDORFINAL3106200;5405;2D;7012018;8023,9;Saida;Propria;60;0;Sem cobranca de frete;X.405;33;1;3850;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;7012018;8023,9;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;33;1;3905,5;328,06;3905,5
42591651104003;CONSUMIDORFINAL3106200;5102;2D;8012018;6067,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;33;1;3005,2;252,44;3005,2
42591651104003;CONSUMIDORFINAL3106200;5405;2D;8012018;6067,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;33;1;2976;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;9012018;4126,6;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;33;1;2188,1;183,8;2188,1
42591651104003;CONSUMIDORFINAL3106200;5405;2D;9012018;4126,6;Saida;Propria;60;0;Sem cobranca de frete;X.405;33;1;1895,6;0;0
42591651104003;CONSUMIDORFINAL3106200;5405;2D;10012018;6889,5;Saida;Propria;60;0;Sem cobranca de frete;X.405;33;1;3093,8;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;10012018;6889,5;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;33;1;3483,2;292,59;3483,2
42591651104003;CONSUMIDORFINAL3106200;5405;2D;11012018;6550,1;Saida;Propria;60;0;Sem cobranca de frete;X.405;33;1;2780,1;0;0
42591651104003;CONSUMIDORFINAL3106200;5102;2D;11012018;6550,1;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;33;1;3613,3;303,52;3613,3
42591651104003;CONSUMIDORFINAL3106200;5102;2D;12012018;6210,8;Saida;Propria;0;8,4;Sem cobranca de frete;X.102;33;1;3031,9;254,68;3031,9
42591651104003;CONSUMIDORFINAL3106200;5405;2D;12012018;6210,8;Saida;Propria;60;0;Sem cobranca de frete;X.405;33;1;2864;0;0
